C/R,Product,Application,DTS #,Description,Status (6.07),Pri,Ass'd DTSs,Releases,PP ,Programs,Date Checked,6.07 Chg #,Due Date,To Be Shipped (6.07),Shipping Test,Shipping Live,LSS,CCD,MU2,Resp App,Dev OK'd,Comments
,CS,MIS,18108,INFCE: M-AT Mapping Desktop crashes when Modified HL7 Field is changed,Completed,3,,"6.0C, 6.07C, 6.08C, 6.1C, 6.14C, 6.15C",,"MIS.X.HL7.FLD.view, MIS.XIO.hl7.mat.mapping.desktop.msg",6/19/2015,MIS 2223,5/21/2015,,Y,Y,,,,,,
,CS,MIS,18111,ITI: ITI-43 Requests are not going to FAIL read when response has errors,6.1-Submitted,3,,6.1S,,,6/19/2015,,,,,,,,,,,
,CS,MIS,18122,INFCE:MIME Field values that contain leading spaces don't save contents of doc,Submitted,3,,6.07S,,,6/19/2015,,,,,,,Y,,,,
,CS,MIS,18123,CCD: ITI-41 Formatter is crashing if document is not found in the FILE LIB,Submitted,3,,"6.0S, 6.07S, 6.08S, 6.1S, 6.14S, 6.15S",,,6/19/2015,,,,,,,Y,,,,
,CS,MIS,18126,Inbox: HL7 msgs to M-AT should fail if transform fails,Completed,3,,"6.0C, 6.07C, 6.08C, 6.1C, 6.13C, 6.14C, 6.15C",,MIS.XI.MSG.FILR.driver.foc.bilingual,6/19/2015,MIS 2280,6/18/2015,Y,,,,,,,,
,CS,MIS,18127,EDI: Messages unable to be searched in Interface Manager,Queued,3,Y,"6.0T, 6.07Q, 6.08Q, 6.1Q, 6.14Q, 6.15Q",,"MIS.EDI.xo.driver.ansi.270, MIS.X.DEL.TYPE.from.ansi271, MIS.XI.MSG.ansi.get.patient.info, MIS.XI.MSG.xo.format.hl7.focus, MIS.XIO.focus.pass.out",6/19/2015,,8/20/2015,,,,,,Y,,,
,CS,MIS,18128,CDA: Opt Out Query and Patient Confidential flag is not facility specific,Completed,3,,"6.0C, 6.07C, 6.08C, 6.1C, 6.13C, 6.14C, 6.15C",,"MIS.XML.PARAMS.view, MIS.XML.PROTO.init",6/19/2015,MIS 2239,6/18/2015,,Y,Y,,Y,,,,
,CS,MIS,18133,PERFORMANCE: Allow bilingual for EDI inbound,Queued,3,Y,"6.0T, 6.07Q, 6.08Q, 6.1Q, 6.14Q, 6.15Q",,"MIS.XI.MSG.FILR.driver.foc.bilingual, MIS.XIO.focus.pass.in",6/19/2015,,8/20/2015,,,,,,,,,
,CS,MIS,18136,CCD: Current visit pulling in Discharge Summary Report from previous visit,Submitted,3,,6.07S,,,6/19/2015,,,,,,,,,,,
,CS,MIS,18146,INFCE - File UB2 segments via inbound REG ADT,6.1-Completed,3,Y,"6.1C, 6.13C, 6.14C, 6.15C",,MIS.XIO.x.hook.hl7.to.focus.adt,6/19/2015,,3/19/2015,,,,,,,,,
,CS,MIS,18168,INFCE: Parameter needed to suppress CCDs for newborns,Submitted,3,,6.07S,,,6/19/2015,,,,,,,Y,,,,
,CS,MIS,18172,MPM Integration: File Authorizations into MT Acute through Z03 Messages,Completed,3,,"6.0C, 6.07C, 6.08C",,MIS.XIO.xi.query.hl7.focus,6/19/2015,MIS 2225,4/16/2015,,Y,Y,,,,,,
,CS,MIS,18176,Move RAD Site Mapping from MIS Toolbox to Interface Manager,Completed,3,,"6.0C, 6.07C, 6.08C, 6.1C, 6.13C, 6.14C, 6.15C",,"MIS.UI.DESK.init.mis, MIS.XIO.im.routines",6/19/2015,MIS 2292,6/18/2015,Y,,,,,,,,
,CS,MIS,18177,NMI:Interoperability Statistical Capture Enhancement Filer/Gen Params,Completed,3,,"6.0C, 6.07C, 6.08C, 6.1C, 6.13C, 6.14C, 6.15C",,"MIS.XI.MSG.FILR.ee, MIS.XI.MSG.FILR.ee.sirt.gather, MIS.XI.MSG.FILR.view, MIS.XI.MSG.FILR.view.sirt.gather, MIS.XIO.hl7.focus.mapping.desktop, MIS.XIO.hl7.mat.mapping.desktop.sirt.gather, MIS.XO.MSG.GEN.ee, MIS.XO.MSG.GEN.ee.sirt.gather, MIS.XO.MSG.GEN.view, MIS.XO.MSG.GEN.view.sirt.gather",6/19/2015,MIS 2240,3/19/2015,,Y,Y,,,,,,
,CS,MIS,18182,XI MSG FILR: EDI.271.5010 getting hung trying to file link,Submitted,3,,6.07S,,,6/19/2015,,,,,,,,,,,
,CS,MIS,18190,AMB Goals need to be moved to their own data segment,6.1-Completed,3,,"6.1C, 6.15C",,,6/19/2015,,2/19/2015,,,,,Y,,,,
,CS,MIS,18193,(Online Help) Add Metadata Screen to the MIS Toolbox Profile Dictionary,Draft,3,Y,"6.0D, 6.07D, 6.08D, 6.1D, 6.13D, 6.14D, 6.15D",,,6/19/2015,,,,,,,,,,,
,CS,MIS,18194,Third Party Billing parameter to be added for including DG1/GT1/IN1 Segments,Completed,3,,"6.0C, 6.07C, 6.08C, 6.1C, 6.13C, 6.14C, 6.15C",,MIS.XO.MSG.GEN.ee.msg.medinet,6/19/2015,MIS 2241,6/18/2015,,Y,Y,,,,,,
,CS,MIS,18200,INFCE: Unnecessary escaping of XML Characters,Submitted,3,,"6.07S, 6.13S, 6.14S",,,6/19/2015,,,,,,,Y,,,,
,CS,MIS,18201,Value Set Dictionary not filing to target HCIS,6.1-Submitted,3,,"6.1S, 6.13S, 6.14S, 6.15S",,,6/19/2015,,,,,,,,,,,
,CS,MIS,18203,INFCE - CCD Advanced Directive queries not in EMR-defined order,Submitted,3,,"6.07S, 6.15S",,,6/19/2015,,,,,,,Y,,,,
,CS,MIS,18207,Home Care Interface Components not Setup Correctly from Wizard,6.1-Submitted,3,,"6.0S, 6.08S, 6.15S",,,6/19/2015,,,,,,,,,,,
,CS,MIS,18208,INFCE: Send the speciality in PRA.5 for outbound provider update messages,Submitted,3,,6.07S,,,6/19/2015,,,,,,,,,,,
,CS,MIS,18213,INFCE: Name tag shouldn't be require to file Direct email body,Submitted,3,,"6.0S, 6.07S, 6.08S, 6.1S, 6.13S, 6.14S, 6.15S",,,6/19/2015,,,,,,,Y,,,,
,CS,MIS,18214,INFCE: Allow suppression of multiple ORC segments for ELR,Submitted,3,,6.07S,,,6/19/2015,,,,,,,,Y,,,
,CS,MIS,18218,INFCE: encoding escape characters can crash CDA disch summary build,Submitted,3,,"6.07S, 6.1S, 6.13S, 6.14S",,,6/19/2015,,,,,,,Y,,,,
,CS,MIS,18223,INFCE: Suppress Lab Result Messages with no OBX segments,Submitted,3,,"6.0S, 6.07S, 6.08S, 6.1S, 6.13S, 6.14S, 6.15S",,,6/19/2015,,,,,,,,Y,,,
,CS,MIS,18225,High Outbox backlogs and Performance issues,Completed,1,Y,"6.0C, 6.07C, 6.08C, 6.1C, 6.13C, 6.14C, 6.15C",,"MIS.EDI.ansi.270.elig, MIS.EDI.xo.driver.ansi.278, MIS.XIO.on.condition.hang, MIS.XO.EVENT.Q.abs.file, MIS.XO.EVENT.Q.file",6/19/2015,MIS 2195,3/6/2015,,Y,Y,,,,,,
,CS,MIS,18227,Delivery Services changes to extract facility components from MSH|4 and MSH|6,Completed,3,,"6.0C, 6.07C, 6.08C, 6.1C, 6.13C, 6.14C, 6.15C",,MIS.X.DEL.SVC.find.msg.type,6/19/2015,MIS 2242,7/16/2015,,Y,Y,,,,,,
,CS,MIS,18231,Create Online Help for Modified HL7 Field Dictionary,Draft,3,Y,"6.0D, 6.07D, 6.08D, 6.1D, 6.14D, 6.15D",,,6/19/2015,,7/16/2015,,,,,,,,,
,CS,MIS,18240,INFCE: Msg Gen not processing events,Completed,3,,"6.0C, 6.07C, 6.08C, 6.1C, 6.13C, 6.14C, 6.15C",,MIS.XO.EVENT.Q.driver,6/19/2015,MIS 2244,6/18/2015,,Y,Y,,,,,,
,CS,MIS,18241,Allow OIDs to be entered as the receiving facility,Submitted,3,,"6.0S, 6.07S, 6.08S, 6.1S, 6.13S, 6.14S, 6.15S",,,6/19/2015,,,,,,,,,,,
,CS,MIS,18257,"DEL SVC TYPE ""HTTP Network"" Should be initialized as inactive",Completed,3,,"6.0C, 6.07C, 6.08C, 6.1C, 6.13C, 6.14C, 6.15C",,MIS.X.DEL.TYPE.init,6/19/2015,MIS 2278,6/18/2015,Y,,,,,,,,
,CS,MIS,18262,INFCE: ARCHIVE.CDA missing PatEthnicity hookpoint in 6.1x,6.1-Submitted,3,,6.14S,,,6/19/2015,,,,,,,Y,,,,
,CS,MIS,18266,NMI - Add smart search functionality,Completed,3,,"6.0C, 6.07C, 6.08C, 6.1C, 6.14C, 6.15C",,MIS.XIO.xi.smart.search,6/19/2015,MIS 2260,5/21/2015,Y,,,,,,,,
,CS,MIS,18269,XDR - Add custom subject and email body that contains name and other fields,Completed,3,,"6.0T, 6.07C, 6.08C, 6.1T, 6.13C, 6.14T, 6.15T",,"MIS.XML.PROTO.init, MIS.XML.UTIL.ee.cda.configuration.params, MIS.XML.UTIL.format.xd.metadata, MIS.XML.UTIL.xo.format.iti.41",6/19/2015,MIS 2312,6/18/2015,Y,,,,Y,,,,
,CS,MIS,18270,NMI - Include Middle Name in Import Clinical Summary Routine,Completed,3,Y,"6.0T, 6.07C, 6.08C, 6.1T, 6.13C, 6.14T, 6.15T",,"MIS.X.OBJECT.init, MIS.XML.UTIL.cda.import.manual, MIS.XML.UTIL.format.cda",6/19/2015,MIS 2320,6/18/2015,Y,,,,Y,,,,
,CS,MIS,18280,INFCE: Populate Syndromic with PV1|7 as Emergency Physician,Submitted,3,,"6.0S, 6.07S, 6.08S",,,6/19/2015,,,,,,,,Y,,,
,CS,MIS,18282,INFCE: NTE segments for Queries appear in 'nomen' LAB Result message,Completed,3,Y,"6.0C, 6.07C, 6.08C, 6.1C, 6.13Q, 6.14C, 6.15C",,MIS.X.QUERY.MAP.ee.query.multi.driver,6/19/2015,MIS 2298,7/16/2015,Y,,,,,Y,,,
,CS,MIS,18283,INFCE - Long fields from M-AT may not be formatted correctly,Completed,3,,"6.0C, 6.07C, 6.08C, 6.1C, 6.13C, 6.14C, 6.15C",,"MIS.XIO.focus.absacct.to.hl7, MIS.XIO.focus.cwsappt.to.hl7, MIS.XIO.focus.immun.to.hl7, MIS.XIO.focus.om.diet.to.hl7, MIS.XIO.focus.om.to.hl7, MIS.XIO.focus.reg.to.hl7, MIS.XIO.focus.reg.to.hl7.empi, MIS.XIO.focus.reg.to.hl7.hc, MIS.XIO.focus.reg.to.hl7.synd, MIS.XIO.focus.sca.img.to.hl7, MIS.XIO.focus.surcase.to.hl7, MIS.XIO.focus.to.hl7, Z.lite.decompose",6/19/2015,MIS 2255,5/21/2015,Y,,,,,Y,,,
,CS,MIS,18291,INFCE: Manually deliver should return error for bilingual,Submitted,3,,"6.0S, 6.07S, 6.08S, 6.1S, 6.13S, 6.14S, 6.15S",,,6/19/2015,,,,,,,,,,,
,CS,MIS,18298,"CCD: When importing CCD's with ns defs>255, CCD Cant be viewed from PCM",Testing,3,,"6.0T, 6.07T, 6.08T, 6.1T, 6.13T, 6.14T, 6.15T",,"MIS.XML.UTIL.get.cda.for.view.mobile, MIS.XML.UTIL.get.cda.for.view.npr",6/19/2015,,5/21/2015,,,,,Y,,,,
,CS,MIS,18299,Misc naming and placement changes for MIS Value Set Dictionaries,Completed,3,,"6.0C, 6.07C, 6.08C, 6.1C, 6.14C, 6.15C",,"MIS.X.CODE.SYS.ee, MIS.X.CODE.SYS.list, MIS.X.CODE.SYS.view, MIS.X.DICT.MAP.ee, MIS.X.QUERY.MAP.ask.facility, MIS.X.QUERY.MAP.ee, MIS.X.QUERY.MAP.ee.query.multi.driver, MIS.X.UNIT.ee, MIS.X.UNIT.init, MIS.X.VALUE.SET.ee, ~.infce.mapping.menu, ~.infce.mapping.menu.old, ~.infce.value.set.map",6/19/2015,MIS 2299,8/20/2015,Y,,,,Y,,,,
,CS,MIS,18312,PV1|2 can be blank in Synd message due to mapping issue with EDVISDX event,Completed,3,,"6.0C, 6.07C, 6.08C",,MIS.XIO.xo.format.get.all.appl.data,6/19/2015,MIS 2300,7/16/2015,Y,,,,,Y,,,
,CS,MIS,18314,INFCE: Need program to get M-AT info from NPR for interfaces,Submitted,3,,"6.0S, 6.07S, 6.08S, 6.1S, 6.13S, 6.14S, 6.15S",,,6/19/2015,,,,,,,,,,,
,CS,MIS,18324,MIS event queue: needs generic utility to generate queue URN,Completed,3,Y,"6.0T, 6.07C, 6.08C, 6.1T, 6.13C, 6.14T, 6.15T",,"MIS.EDI.ansi.270.elig, MIS.EDI.xo.driver.ansi.278, MIS.XO.EVENT.Q.abs.file, MIS.XO.EVENT.Q.file, MIS.XO.EVENT.Q.new.event.urn",6/19/2015,MIS 2269,7/16/2015,Y,,,,,,,,
,CS,MIS,18327,INFCE - Additional information required in ITI-44 Organization ID,Submitted,3,,"6.0S, 6.05S, 6.07S, 6.08S, 6.1S, 6.15S",,,6/19/2015,,,,,,,Y,,,,
,CS,MIS,18331,INFCE: New Filer parameter to READ-WARN on invalid OBX-3,Completed,3,Y,"6.0C, 6.07C, 6.08C, 6.1C, 6.13C, 6.14C, 6.15C",,"MIS.XI.MSG.FILR.ee.msg.medinet.res, MIS.XI.MSG.FILR.view.msg.medinet.res",6/19/2015,MIS 2270,5/21/2015,Y,,,,,,,,
,CS,MIS,18332,INFCE: Value Set Map Default Value Issues,Submitted,3,,"6.0S, 6.07S, 6.08S, 6.1S, 6.13S, 6.14S, 6.15S",,,6/19/2015,,,,,,,,Y,,,
,CS,MIS,18334,INFCE: Unpack HL7 fields program incorrectly parsing long repetition fields,Queued,3,,"6.0Q, 6.07Q, 6.08Q, 6.1Q, 6.14Q, 6.15Q",,MIS.XIO.unpack.fields.hl7,6/19/2015,,10/15/2015,,,,,,,,,
,CS,MIS,18344,"Cancer CDA: TNM info nillflavors, referred to doc and Multi procedures",6.1-Testing,3,,"6.1T, 6.15T",,"MIS.XIO.ehr.build.cda.data, MIS.XML.UTIL.format.cancer.cda",6/19/2015,,5/21/2015,,,,,Y,,,,
,CS,MIS,18347,INFCE: Problem Name in text tag is overwritten by displayName attribute,Submitted,3,,"6.07S, 6.15S",,,6/19/2015,,,,,,,Y,,,,
,CS,MIS,18348,(Online Help) Update Message Generator Dictionary with SIRT Changes,Draft,3,Y,"6.0D, 6.07D, 6.08D, 6.1D, 6.13D, 6.14D, 6.15D",,,6/19/2015,,,,,,,,,,,
,CS,MIS,18372,INFCE: Language code description needed in CCD and Patient Portal,Submitted,3,,"6.07S, 6.14S",,,6/19/2015,,,,,,,Y,,,,
,CS,MIS,18373,CCD: Imported CCD's Allergy section are not always gathering correctly,Completed,3,,"6.0T, 6.07C, 6.08C, 6.1T, 6.13C, 6.14C, 6.15C",,"MIS.XML.UTIL.extract.discrete.cda, MIS.XML.UTIL.format.cda.to.focus",6/19/2015,MIS 2265,6/18/2015,Y,,,,Y,,,,
,CS,MIS,18374,Add ability to view the M-AT list sent to PCS for the Waveform Interface,6.1-Testing,3,,"6.1T, 6.14T, 6.15T",,MIS.XIO.xi.file.waveform,6/19/2015,,6/18/2015,,,,,,,,,
,CS,MIS,18382,"INFCE: ""Document Source is missing"" when source is not in first author section",Submitted,3,,6.07S,,,6/19/2015,,,,,,,Y,,,,
,CS,MIS,18388,INFCE: Add MIS Triage dictionary to dictionary mapping routines,Completed,3,,"6.0C, 6.07C, 6.08C, 6.1C, 6.13C, 6.14C, 6.15C",,"MIS.X.DICT.MAP.ee, MIS.X.DICT.MAP.id, MIS.X.MSG.TYPE.ee.hook.points2",6/19/2015,MIS 2301,7/16/2015,Y,,,,Y,,,,
,CS,MIS,18398,INFCE: ITI.41 messages missing MRN in PID|3,Submitted,3,,6.07S,,,6/19/2015,,,,,,,,Y,,,
,CS,MIS,18402,"SSL Delivery Service utility change missing from Q thru C in 6.14, 6.15",6.1-Queued,3,Y,"6.14Q, 6.15Q",,MIS.X.DEL.SVC.ssl,6/19/2015,,7/16/2015,,,,,,,,,
,CS,MIS,18417,CCD: Direct message issues - Existing messages always get Source Match Error,Completed,3,,"6.0T, 6.07C, 6.08C, 6.1T, 6.13C, 6.14T, 6.15T",,"MIS.XML.UTIL.xo.format.iti.41, MIS.XO.MSG.GEN.ee.xo.msg.parameters.xml",6/19/2015,MIS 2314,8/20/2015,Y,,,,Y,,,,
,CS,MIS,18423,CDA: ARCHIVE.CDA encounters error in 6.1x if no 6.0x historical HCIS defined,6.1-Testing,3,,"6.1T, 6.14T, 6.15T",,MIS.XIO.ehr.build.cda.data,6/19/2015,,7/16/2015,,,,,Y,,,,
,CS,MIS,18427,INFCE: View Human Readable CCD via Fields Tab in Interface Manager,,3,,,,,6/19/2015,,,,,,,Y,,,,
,CS,MIS,18431,INFCE: Messages stuck in READING due to MRI database being closed,Submitted,3,,6.07S,,,6/19/2015,,,,,,,,,,,
,CS,MIS,18437,CDA: sites should have a way to view contents of CDA archive,Completed,3,,"6.0C, 6.07C, 6.08C, 6.1C, 6.14C, 6.15C",,MIS.XML.UTIL.view.cda.archive,6/19/2015,MIS 2266,5/21/2015,Y,,,,Y,,,,
,CS,MIS,18438,INFCE - CDA Wizard does not properly build STRT.GET.CHT when first run,Submitted,3,,6.07S,,,6/19/2015,,,,,,,Y,,,,
,CS,MIS,18445,INFCE: EDI - Dataset not capturing all segment field values,Submitted,3,,6.07S,,,6/19/2015,,,,,,,,,,,
,CS,MIS,18449,REG ADT - DTS MIS 17927 removes ability to define message type in MSH|9,6.1-Submitted,3,,"6.1S, 6.13S, 6.14S, 6.15S",,,6/19/2015,,,,,,,,,,,
,CS,MIS,18451,"INFCE: Allow ""application/soap+xml"" Media Subtype",Submitted,3,,"6.0S, 6.07S, 6.1S, 6.14S, 6.15S",,,6/19/2015,,,,,,,Y,,,,
,CS,MIS,18458,CCD: SAML 2.0 Changes needed for Certification,Completed,3,,"6.0T, 6.07C, 6.08C, 6.1T, 6.14T, 6.15T",,"MIS.XML.PROTO.init, MIS.XML.UTIL.format.saml.20, Z.sign.xml",6/19/2015,MIS 2315,8/20/2015,Y,,,,Y,,,,
,CS,MIS,18462,CDAs logged as ineligible for MU2 upon archive logged as eligible upon xmit,Completed,3,,"6.0T, 6.07C, 6.08C, 6.1T, 6.13C, 6.14T, 6.15T",,"MIS.XML.UTIL.get.cda.guid, MIS.XML.UTIL.xo.format.iti.41, MIS.XML.UTIL.xo.format.smtp",6/19/2015,MIS 2316,6/18/2015,Y,,,,Y,,,,
,CS,MIS,18465,Copay Note tag not displaying for Formulary,,3,,6.0T,,MIS.FBD.drug.coverage.drfirst.process.resp,6/19/2015,,,,,,,,,,,
,CS,MIS,18474,INFCE: CCD Creating Extra ITI-41 Messages,Submitted,3,,"6.0S, 6.07S, 6.1S, 6.14S, 6.15S",,,6/19/2015,,,,,,,Y,,,,
,CS,MIS,18483,New parameter needed to send single OBX,Completed,3,,"6.0C, 6.07C, 6.08C, 6.1C, 6.14C, 6.15C",,MIS.XO.MSG.GEN.ee.xo.msg.parameters,6/19/2015,MIS 2248,5/21/2015,,Y,Y,,,,,,
,CS,MIS,18484,HL7 Network Delivery type:Issues calling response pgm cause delivery to halt,Draft,3,,"6.0D, 6.07D, 6.08D, 6.1D, 6.14D, 6.15D",,MIS.X.DEL.TYPE.del.hl7mp,6/19/2015,,9/17/2015,,,,,,,,,
,CS,MIS,18485,Changes needed for the ITI Wizard to increase stability and ease of use,6.1-Submitted,3,,6.1S,,,6/19/2015,,,,,,,,,,,
,CS,MIS,18486,LAB SITE parameter needed for LAB 13049,Completed,3,,"6.0C, 6.07C, 6.08C, 6.1C, 6.14C, 6.15C",,MIS.XI.MSG.FILR.ee.msg.medinet.res,6/19/2015,MIS 2271,5/21/2015,Y,,,,,,,,
,CS,MIS,18493,HL7 Phone Comp Not Handling Certain Extension Formats,Completed,3,Y,"6.0C, 6.07C, 6.08C, 6.1C, 6.14C, 6.15C",,MIS.XIO.hl7.phone.comp,6/19/2015,MIS 2262,,Y,,,,,,,,
,CS,MIS,18500,INFCE: Allow users to requeue SENT messages,Submitted,3,,"6.0S, 6.07S, 6.1S, 6.13S, 6.14S, 6.15S",,,6/19/2015,,,,,,,,,,,
,CS,MIS,18502,INFCE: Implement override for Provider ID's (for Consulting/Other Docs),Completed,3,Y,"6.0C, 6.07C, 6.08C, 6.1C, 6.13Q, 6.14C, 6.15C",,MIS.XIO.hl7.doc,6/19/2015,MIS 2302,7/16/2015,Y,,,,,Y,,,
,CS,MIS,18503,Move missing data segment through the pipeline to resolve translation issues,Completed,3,,6.07C,,,6/19/2015,MIS 2272,,Y,,,,,,,,
,CS,MIS,18519,Add Code to Stabilize Unfinished Procedure,,3,Y,"6.0C, 6.08C",,MIS.X.DEL.SVC.ee.ssl.ehr,6/19/2015,,5/21/2015,,,,,,,,,
,CS,MIS,18520,INFCE: MPM RT job can file invalid queries,Submitted,3,,"6.0S, 6.07S, 6.1S, 6.14S, 6.15S",,,6/19/2015,,,,,,,,,,,
,CS,MIS,18522,CCD: Discrete XML does not match the Narrative XML for duplicate Lab Results,6.1-Submitted,3,,6.1S,,,6/19/2015,,,,,,,,,,,
,CS,MIS,18525,"WPL: Viewing CCD, Web browser does not launch in WPL mode",6.1-Testing,3,Y,"6.1T, 6.15T",,"MIS.RT.INTEG.send.req.to.focus.mis, MIS.XML.UTIL.test.format.cda, MIS.XML.UTIL.test.view.cda.archive, MIS.XML.UTIL.view.cda.archive",6/19/2015,,7/16/2015,,,,,Y,,,,
,CS,MIS,18527,AVERA INFCE: New parameter for LAB Orders IN to search HIM,Completed,3,,"6.0C, 6.07C, 6.08C, 6.1C, 6.14C, 6.15C",,MIS.XI.MSG.FILR.ee.msg.medinet,6/19/2015,MIS 2273,5/21/2015,Y,,,,,,,,
,CS,MIS,18530,WAVEFORM - Messages stuck in QUEUED in delivery service,6.1-Submitted,3,,"6.1S, 6.14S, 6.15S",,,6/19/2015,,,,,,,,,,,
,CS,MIS,18535,INFCE: ITI-45 not generating ITI-41 messages after CS MIS 17888,Submitted,3,,"6.07S, 6.1S",,,6/19/2015,,,,,,,Y,,,,
,CS,MIS,18542,CCD: Clinical Summaries are not being logged when created via RT connection,6.1-Queued,3,,"6.1Q, 6.15Q",,MIS.XML.UTIL.bilingual.cda,6/19/2015,,8/20/2015,,,,,Y,,,,
,CS,MIS,18559,TCP: TCP response messages are missing HTTP status header,6.1-Completed,3,,"6.0C, 6.08C, 6.1C, 6.14C, 6.15C",,MIS.X.DEL.TYPE.http.synch.server,6/19/2015,,5/21/2015,,,,,Y,,,,
,CS,MIS,18560,INFCE: Syndromic Surveillance Blood Pressure Query Not Always Sent (6.0),Completed,3,Y,"6.0C, 6.07C, 6.08C",,"MIS.XIO.build.syndromic.surveillance, MIS.XIO.xo.format.get.all.appl.data, MIS.XIO.xo.format.synd.surv.hl7, MIS.XO.MSG.GEN.ee.mpg.driver.synd",6/19/2015,MIS 2303,8/20/2015,Y,,,,,Y,,,
,CS,MIS,18562,INFCE: Allow Medinet Facility Id to accept up to 20 characters,Submitted,3,,"6.07S, 6.1S",,,6/19/2015,,,,,,,,,,,
,CS,MIS,18575,INFCE: ITI.41 messages SEND when HISP send ack with Content Length 0 tag,Submitted,3,,6.07S,,,6/19/2015,,,,,,,Y,,,,
,CS,MIS,18582,PHA Rule dictionary - Keyword lookup includes empty Data Field Groups,,3,,6.0D,,MIS.RULE.id.data.field,6/19/2015,,,,,,,,,,,
,CS,MIS,18589,DDP 19985: MIS LOINC changes for UWI/WPL,6.1-Testing,3,,6.1T,,"MIS.LOINC.load, MIS.LOINC.map.columns",6/19/2015,,,,,,,,,,,
R,CS,MIS,18687,INFCE: Date time is wrong when @.today used with bilingual,Queued,3,Y,"6.0Q, 6.07Q, 6.08Q, 6.1Q, 6.14Q, 6.15Q",,MIS.X.DEL.TYPE.from.bilingual.mat,6/19/2015,,9/17/2015,,,,,,,,,
R,CS,MIS,18695,3M HDM to ABS - Memory leak and crashing,6.1-Submitted,3,,"6.1S, 6.14S, 6.15S",,,6/19/2015,,,,,,,,,,,
C,CS,MRI,4670,NCPDP Rx Med History response msg can cause system slowness for RT Con to EMR,Completed,3,,"6.0C, 6.06C, 6.07C, 6.08C, 6.1C, 6.13C, 6.14C, 6.15C",4,MRI.ERX.process.file.medh.ncpdp.hxres,6/19/2015,MRI 228,9/11/2012,,Y,Y,,,,,,
,CS,MRI,4995,Allergy conversion can Crash M-AT with invalid user,Completed,3,,"6.0C, 6.07C, 6.08C, 6.1C, 6.13C, 6.14C, 6.15C",4,MRI.PAT.xi.file.hl7.alrg,6/19/2015,MRI 221,8/11/2013,,Y,Y,,,,,,
R,CS,MRI,5008,ERX.XI Filer Crashing due to memory leaks - inbound ERX.M.XIO ERROR type msgs,Completed,3,,"6.0C, 6.07C, 6.08C, 6.1C, 6.13C, 6.15C",5,MRI.ERX.rt.cs.to.focus.file.medh,6/19/2015,MRI 240,,,Y,Y,,,,,,
,CS,MRI,5021,Admit date/time saved to Service date/time for Inpatients from LSS,Completed,3,,"6.0C, 6.07C, 6.08C",4,MRI.PAT.xi.file.hl7.lss,6/19/2015,MRI 212,1/16/2014,,Y,Y,Y,,,,,
,CS,MRI,5032,PPR Account not updating ADM shadow facility with Medical Record Number,Completed,3,,"6.0C, 6.07C, 6.08C",5,MRI.PAT.xi.file.hl7.lss,6/19/2015,MRI 233,1/16/2014,,Y,Y,Y,,,,,
,CS,MRI,5048,INFCE: Locks causing backlogs in MPM.XI connection,Completed,3,,"6.0C, 6.07C, 6.08C",4,MRI.PAT.xi.file.hl7.lss,6/19/2015,MRI 214,1/3/2014,,Y,Y,,,,,,Must have CS MRI 5104
,CS,MRI,5083,INFCE - ITI-9 root OID does not match ITI-41 root OID,Completed,3,,"6.0C, 6.07C, 6.08C, 6.1C, 6.13C, 6.14C, 6.15C",4,MRI.PAT.xo.format.hl7.iti.9,6/19/2015,MRI 224,2/20/2014,,Y,Y,,Y,,,,
,CS,MRI,5090,LSS A04 does not demo recall from MRI for new accounts,Completed,3,,"6.0C, 6.07C, 6.08C",5,MRI.PAT.xi.file.hl7.lss,6/19/2015,MRI 234,3/20/2014,,Y,Y,Y,,,,,
R,CS,MRI,5104,LSS A08's are generating excessive DRE transactions for inbound messages.,Completed,3,,"6.0C, 6.07C, 6.08C",5,MRI.PAT.xi.file.hl7.lss,6/19/2015,MRI 235,5/15/2014,,Y,Y,,,,,,Pull change from JMK's in-house ring
,CS,MRI,5228,Send PHA|33 to MPM from OM,Completed,3,Y,"6.0C, 6.07C, 6.08C",5,MRI.PAT.xo.format.hl7.lss,6/19/2015,MRI 232,3/20/2014,,Y,Y,,,,,,
,CS,MRI,5238,INFCE - Full URL can be absent from messages to MPM,Submitted,3,,6.07S,,,6/19/2015,,,,,,Y,,,,,
,CS,MRI,5260,Filing of OVId structure causes back log in ADM/MRI transfer queue,Completed,3,,"6.0C, 6.07C, 6.08C, 6.1C, 6.13C, 6.14C, 6.15C",5,MRI.DRC.rt.focus.file.drc,6/19/2015,MRI 247,6/19/2014,,Y,Y,,Y,,MRI,,
,CS,MRI,5290,INFCE: MRI Filer Error Handling,Queued,3,Y,"6.0Q, 6.07Q, 6.08Q, 6.1Q, 6.13Q, 6.14Q, 6.15Q",,"MRI.PAT.xi.file.hl7.alrg, MRI.PAT.xi.file.hl7.lss",6/19/2015,,8/20/2015,,,,,,,,,
,CS,MRI,5355,CDA: Store Originating Facility on the CDA index,Completed,3,Y,"6.0C, 6.07C, 6.08C, 6.1C, 6.13C, 6.14C, 6.15C",,,6/19/2015,MRI 255,9/18/2014,,Y,Y,,Y,,,,
,CS,MRI,5363,MPM: Diagnosis codes for MPM orders do not send to OM due to invalid list,Completed,3,,"6.0C, 6.07C, 6.08C",,MRI.PAT.xi.file.hl7.lss,6/19/2015,MRI 271,12/18/2014,,Y,Y,,,,,,
